lat_start,lng_start,lat_end,lng_end,dist_in_meters,coord_list,route,leg_list
49.4515995,11.0380166,48.0348491,10.1317757,309399.0960000001,"49.4515995,11.0380166:49.4536326,11.0331609:49.467852,11.0161623:49.4848548,11.003838:49.4974964,10.9988183:49.5205178,10.9921461:49.5435334,10.993089:49.5555852,10.9927339:49.5580747,10.9995256:49.5357796,11.0393095:49.498342,11.1379894:49.4758318,11.1782053:49.4702007,11.1850823:49.4482555,11.2340604:49.4213683,11.205067:49.4033143,11.1958958:49.3909927,11.2017403:49.3526065,11.2034523:49.3464506,11.2036468:49.2502362,11.2160124:49.2164998,11.2269747:49.1652313,11.2630881:49.1280384,11.2729082:49.0431954,11.3441631:49.0419993,11.3491302:48.9994484,11.3661699:48.9499155,11.433023:48.9284902,11.4641065:48.8351022,11.4707027:48.8128718,11.466163:48.7733711,11.460867:48.7689917,11.4604234:48.7519426,11.4574244:48.7071822,11.4862665:48.6792618,11.5020574:48.6458835,11.5161459:48.6098322,11.5435101:48.5798287,11.5903825:48.5551882,11.5888601:48.515388,11.582811:48.5053494,11.5887507:48.462667,11.5891706:48.4261707,11.5893112:48.3782986,11.5963911:48.3327499,11.6116492:48.3186644,11.6191592:48.3131962,11.6141395:48.2962784,11.5790778:48.2502728,11.532519:48.2257697,11.5370494:48.2091692,11.4855862:48.209484,11.4810439:48.1831889,11.4339792:48.1820495,11.4330279:48.1809693,11.432082:48.1794131,11.4306042:48.1763357,11.427178:48.1750334,11.4257744:48.1725227,11.422374:48.1432559,11.3945728:48.1367703,11.3978412:48.1250106,11.4026087:48.1174302,11.3858314:48.1078304,11.3437597:48.0964083,11.3156844:48.0953854,11.3039185:48.0931676,11.2840854:48.0867849,11.2228353:48.0832997,11.173828:48.0842169,11.1487786:48.0747092,11.0944996:48.0723432,11.0336462:48.0661198,11.0056084:48.0570645,10.9031511:48.065821,10.8613219:48.0566358,10.8458019:48.0463177,10.8320732:48.0356412,10.746171:48.0271321,10.7293454:48.0238321,10.7055687:48.0315,10.6623746:48.0411208,10.6161273:48.0296085,10.5095589:48.0327077,10.4413933:48.0339968,10.417726:48.0275507,10.3219119:48.0200561,10.2715928:48.004516,10.2361261:47.9985461,10.199439:47.9982158,10.1599933:48.0008515,10.1500354:48.0046305,10.1474466:48.0154095,10.1366857:48.0348491,10.1317757","[287851082, 304607881, 304607871, 1530295101, 26583544, 21317643, 1583881888, 20946726, 1598684558, 21179539, 2579448523, 12977721, 20946687, 2102125977, 36814048, 252156283, 4620336490, 7431110, 7431111, 83813026, 14670734, 584740, 18327531, 5890549, 40790404, 71756130, 2718171, 5905100, 26869408, 26869411, 584775, 5905109, 5906699, 584253, 747044454, 747044287, 5913535, 3779207414, 29747075, 250966173, 301748620, 584812, 1618827055, 581314, 5919086, 584833, 2240116127, 581350, 20968154, 584861, 584882, 344999516, 581398, 21509198, 277793706, 2383347, 270785590, 270785600, 26869438, 139570, 139545, 7437618, 2363191326, 255885778, 139533, 139534, 334278260, 139514, 21532629, 89176842, 89176851, 20921014, 1626295988, 89183982, 487651045, 3316981454, 3316981676, 3682196488, 139407, 293536959, 251820756, 119803319, 21518736, 21646524, 21646526, 17205380, 3783057670, 258198010, 258198026, 260972524, 260972561, 256632268, 138620, 256631093, 9489430, 21511666, 129100, 301948364, 129082, 129071, 1029615259, 1029614926, 1029614925, 129001, 128970, 1623802377, 129937, 1627466140, 129935, 128963, 564062, 564060, 25335965, 281822, 282261, 281788, 281774, 364882784, 293682866, 1099560799, 29404591, 29404592, 29404614, 29405633, 265437, 186801814, 186801915, 17476073, 1596672692, 732250347, 732250265, 398976, 17476717, 31282240, 17477161, 265597268, 265597274, 17477221, 31322169, 2109982, 17477268, 17477289, 2383413, 2110005, 2110021, 1641566353, 2110031, 287648333, 306003747, 253905108, 2112493691, 2112493591, 18021976, 1402696505, 1402696516, 27072233, 2110101, 21275743, 1646703377, 316067390, 316067398, 315838776, 315838787, 298717821, 298717819, 303603889, 303604087, 322551870, 322551877, 297507302, 2110224, 262722455, 281219705, 120317145, 2836073, 18031647, 2836067, 293441260, 252363341]","[287851082, 1530295101, 21317643, 20946726, 21179539, 12977721, 2102125977, 252156283, 4620336490, 7431111, 584740, 5890549, 71756130, 5905100, 26869411, 5905109, 584253, 747044287, 3779207414, 250966173, 584812, 581314, 584833, 581350, 584861, 344999516, 21509198, 2383347, 270785600, 139570, 7437618, 255885778, 139534, 21532629, 89176851, 1626295988, 487651045, 3316981676, 139407, 251820756, 21518736, 21646526, 3783057670, 258198026, 260972561, 138620, 256631093, 21511666, 301948364, 129071, 1029614926, 1029614925, 1623802377, 129937, 1627466140, 129935, 128963, 564062, 564060, 281822, 281788, 364882784, 1099560799, 29404592, 29405633, 265437, 186801915, 1596672692, 732250265, 17476717, 17477161, 265597274, 31322169, 17477268, 2383413, 2110021, 2110031, 306003747, 2112493691, 18021976, 1402696516, 2110101, 1646703377, 316067398, 315838787, 298717819, 303604087, 322551877, 2110224, 281219705, 2836073, 18031647, 293441260, 252363341]"
49.4515995,11.0380166,50.001664,10.0776839,124963.19900000002,"49.4515995,11.0380166:49.4536326,11.0331609:49.467852,11.0161623:49.4848548,11.003838:49.4974964,10.9988183:49.5205178,10.9921461:49.5435334,10.993089:49.5555852,10.9927339:49.5591355,10.9923509:49.5607058,10.9921602:49.5602182,10.9865968:49.568138,10.9410456:49.5860884,10.9268252:49.6075831,10.9276638:49.6306265,10.9178254:49.6462953,10.906214:49.6680219,10.8813221:49.7016577,10.8541287:49.7216371,10.8295989:49.7286327,10.8196903:49.7382017,10.7906756:49.7381362,10.7804855:49.7312283,10.7228324:49.7454224,10.628628:49.7616531,10.5543511:49.7642711,10.5191574:49.7697873,10.4781779:49.7857277,10.4303167:49.7757835,10.3912921:49.7752416,10.3476999:49.7765767,10.3071403:49.7814486,10.214161:49.7890064,10.1791988:49.7809594,10.0974268:49.7834282,10.0882121:49.7864335,10.082271:49.8176154,10.0434365:49.8319383,10.038458:49.8459797,10.0134227:49.8468005,10.0111223:49.8477336,10.0086193:49.8486145,10.0065696:49.8501918,10.0033466:49.9128851,9.997663:49.9282586,9.9987009:49.9693019,10.0336271:50.0001521,10.0785999:50.0013565,10.0793083:50.0024313,10.0766075:50.0033917,10.0748417:50.0023553,10.0758102:50.001664,10.0776839","[287851082, 304607881, 304607871, 1530295101, 26583544, 21317643, 1583881888, 20946726, 1598684558, 21179539, 2579448523, 12977721, 20946687, 2102125977, 36814048, 252156283, 15359813, 2101785706, 2101785679, 249243520, 2102126017, 15359818, 112420574, 584239, 399181371, 2745180239, 399139877, 399139861, 24902838, 25032962, 2303031023, 2303031024, 732069565, 364837494, 2152921585, 584669, 60011507, 60011508, 20913179, 20697064, 2145079274, 1484524554, 575660249, 575660247, 2303031081, 2166749428, 266387109, 266387098, 300593530, 300593533, 15294711, 272509653, 2164104183, 304690148, 15294762, 15294766, 300469309, 703047140, 20970587, 11621315, 60011541, 60011542, 15294848, 581050, 348401707, 20697079, 20697111, 96465206, 25149729, 1576895115, 250554146, 250554151, 20238469, 21105384, 32925400, 27410838, 32925394, 20238383, 1659626866, 2146213432, 257588255, 257588458, 20238368, 651977470, 762265429, 761355016, 27367151, 546292774, 1551192549, 198305685, 20238442, 151145204, 198305499, 546292822]","[287851082, 1530295101, 21317643, 20946726, 21179539, 12977721, 2102125977, 252156283, 15359813, 2101785706, 2102126017, 584239, 2745180239, 399139861, 25032962, 2303031024, 364837494, 584669, 60011508, 20697064, 1484524554, 575660247, 2166749428, 266387098, 300593533, 272509653, 304690148, 15294766, 703047140, 11621315, 60011542, 581050, 20697079, 96465206, 25149729, 1576895115, 250554151, 21105384, 27410838, 32925394, 20238383, 1659626866, 2146213432, 257588458, 651977470, 761355016, 546292774, 198305685, 20238442, 151145204, 198305499, 546292822]"
49.4515995,11.0380166,47.6806742,10.3027595,349701.59400000004,"49.4515995,11.0380166:49.4536326,11.0331609:49.467852,11.0161623:49.4848548,11.003838:49.4974964,10.9988183:49.5205178,10.9921461:49.5435334,10.993089:49.5555852,10.9927339:49.5580747,10.9995256:49.5357796,11.0393095:49.498342,11.1379894:49.4758318,11.1782053:49.4702007,11.1850823:49.4482555,11.2340604:49.4213683,11.205067:49.4033143,11.1958958:49.3909927,11.2017403:49.3526065,11.2034523:49.3464506,11.2036468:49.2502362,11.2160124:49.2164998,11.2269747:49.1652313,11.2630881:49.1280384,11.2729082:49.0431954,11.3441631:49.0419993,11.3491302:48.9994484,11.3661699:48.9499155,11.433023:48.9284902,11.4641065:48.8351022,11.4707027:48.8128718,11.466163:48.7733711,11.460867:48.7689917,11.4604234:48.7519426,11.4574244:48.7071822,11.4862665:48.6792618,11.5020574:48.6458835,11.5161459:48.6098322,11.5435101:48.5798287,11.5903825:48.5551882,11.5888601:48.515388,11.582811:48.5053494,11.5887507:48.462667,11.5891706:48.4261707,11.5893112:48.3782986,11.5963911:48.3327499,11.6116492:48.3186644,11.6191592:48.3131962,11.6141395:48.2962784,11.5790778:48.2502728,11.532519:48.2257697,11.5370494:48.2091692,11.4855862:48.209484,11.4810439:48.1831889,11.4339792:48.1820495,11.4330279:48.1809693,11.432082:48.1794131,11.4306042:48.1763357,11.427178:48.1750334,11.4257744:48.1725227,11.422374:48.1432559,11.3945728:48.1367703,11.3978412:48.1250106,11.4026087:48.1174302,11.3858314:48.1078304,11.3437597:48.0964083,11.3156844:48.0953854,11.3039185:48.0931676,11.2840854:48.0867849,11.2228353:48.0832997,11.173828:48.0842169,11.1487786:48.0747092,11.0944996:48.0723432,11.0336462:48.0661198,11.0056084:48.0570645,10.9031511:48.065821,10.8613219:48.0566358,10.8458019:48.0463177,10.8320732:48.0356412,10.746171:48.0271321,10.7293454:48.0238321,10.7055687:48.0315,10.6623746:48.0411208,10.6161273:48.0296085,10.5095589:48.0327077,10.4413933:48.0339968,10.417726:48.0275507,10.3219119:48.0200561,10.2715928:48.004516,10.2361261:47.9985461,10.199439:47.9982158,10.1599933:47.9963944,10.1517399:47.9951271,10.1505203:47.9930631,10.1504356:47.991363,10.1504844:47.9614572,10.1853412:47.9257464,10.2130085:47.8812989,10.2464679:47.845409,10.2824256:47.8108369,10.3016766:47.8030134,10.3108276:47.7641212,10.3260501:47.7551091,10.3294605:47.736102,10.3449759:47.7168118,10.3612196:47.7011724,10.366586:47.6876814,10.3631447:47.6833907,10.329679:47.6806742,10.3027595","[287851082, 304607881, 304607871, 1530295101, 26583544, 21317643, 1583881888, 20946726, 1598684558, 21179539, 2579448523, 12977721, 20946687, 2102125977, 36814048, 252156283, 4620336490, 7431110, 7431111, 83813026, 14670734, 584740, 18327531, 5890549, 40790404, 71756130, 2718171, 5905100, 26869408, 26869411, 584775, 5905109, 5906699, 584253, 747044454, 747044287, 5913535, 3779207414, 29747075, 250966173, 301748620, 584812, 1618827055, 581314, 5919086, 584833, 2240116127, 581350, 20968154, 584861, 584882, 344999516, 581398, 21509198, 277793706, 2383347, 270785590, 270785600, 26869438, 139570, 139545, 7437618, 2363191326, 255885778, 139533, 139534, 334278260, 139514, 21532629, 89176842, 89176851, 20921014, 1626295988, 89183982, 487651045, 3316981454, 3316981676, 3682196488, 139407, 293536959, 251820756, 119803319, 21518736, 21646524, 21646526, 17205380, 3783057670, 258198010, 258198026, 260972524, 260972561, 256632268, 138620, 256631093, 9489430, 21511666, 129100, 301948364, 129082, 129071, 1029615259, 1029614926, 1029614925, 129001, 128970, 1623802377, 129937, 1627466140, 129935, 128963, 564062, 564060, 25335965, 281822, 282261, 281788, 281774, 364882784, 293682866, 1099560799, 29404591, 29404592, 29404614, 29405633, 265437, 186801814, 186801915, 17476073, 1596672692, 732250347, 732250265, 398976, 17476717, 31282240, 17477161, 265597268, 265597274, 17477221, 31322169, 2109982, 17477268, 17477289, 2383413, 2110005, 2110021, 1641566353, 2110031, 287648333, 306003747, 253905108, 2112493691, 2112493591, 18021976, 1402696505, 1402696516, 27072233, 2110101, 21275743, 1646703377, 316067390, 316067398, 315838776, 315838787, 298717821, 298717819, 303603889, 303604087, 322551870, 322551877, 297507302, 2110224, 262722455, 281219705, 120317145, 277653032, 18031563, 277653048, 277653015, 277653016, 2836075, 304638222, 110434360, 297498596, 1313225381, 297502674, 297502692, 366560242, 366560252, 91059101, 248184221, 1372359775, 1372359529, 1045482615, 1550670024, 1550669712, 363998586, 60881314, 1550669826, 1550669653, 290771670, 276924733, 276924735, 503129140, 90798709, 257363480, 290531866, 2836167, 2981315718]","[287851082, 1530295101, 21317643, 20946726, 21179539, 12977721, 2102125977, 252156283, 4620336490, 7431111, 584740, 5890549, 71756130, 5905100, 26869411, 5905109, 584253, 747044287, 3779207414, 250966173, 584812, 581314, 584833, 581350, 584861, 344999516, 21509198, 2383347, 270785600, 139570, 7437618, 255885778, 139534, 21532629, 89176851, 1626295988, 487651045, 3316981676, 139407, 251820756, 21518736, 21646526, 3783057670, 258198026, 260972561, 138620, 256631093, 21511666, 301948364, 129071, 1029614926, 1029614925, 1623802377, 129937, 1627466140, 129935, 128963, 564062, 564060, 281822, 281788, 364882784, 1099560799, 29404592, 29405633, 265437, 186801915, 1596672692, 732250265, 17476717, 17477161, 265597274, 31322169, 17477268, 2383413, 2110021, 2110031, 306003747, 2112493691, 18021976, 1402696516, 2110101, 1646703377, 316067398, 315838787, 298717819, 303604087, 322551877, 2110224, 281219705, 277653032, 277653015, 277653016, 2836075, 110434360, 1313225381, 297502692, 366560252, 248184221, 1372359529, 1550670024, 363998586, 1550669826, 290771670, 276924735, 90798709, 290531866, 2981315718]"
49.4515995,11.0380166,49.3618802,11.1993787,49093.437000000005,"49.4515995,11.0380166:49.4536326,11.0331609:49.467852,11.0161623:49.4848548,11.003838:49.4974964,10.9988183:49.5205178,10.9921461:49.5435334,10.993089:49.5555852,10.9927339:49.5580747,10.9995256:49.5357796,11.0393095:49.498342,11.1379894:49.4758318,11.1782053:49.4702007,11.1850823:49.4482555,11.2340604:49.4213683,11.205067:49.4033143,11.1958958:49.3909927,11.2017403:49.3526065,11.2034523:49.3527063,11.2004595:49.3618802,11.1993787","[287851082, 304607881, 304607871, 1530295101, 26583544, 21317643, 1583881888, 20946726, 1598684558, 21179539, 2579448523, 12977721, 20946687, 2102125977, 36814048, 252156283, 4620336490, 7431110, 7431111, 83813026, 14670734, 584740, 18327531, 5890549, 40790404, 71756130, 2718171, 5905100, 26869408, 26869411, 584775, 5905109, 5906699, 584253, 747044454, 747044287, 5913535, 350380302, 25921008]","[287851082, 1530295101, 21317643, 20946726, 21179539, 12977721, 2102125977, 252156283, 4620336490, 7431111, 584740, 5890549, 71756130, 5905100, 26869411, 5905109, 584253, 747044287, 350380302, 25921008]"
49.4515995,11.0380166,49.4784674,11.0080655,13370.743999999999,"49.4515995,11.0380166:49.4536326,11.0331609:49.467852,11.0161623:49.4848548,11.003838:49.4974964,10.9988183:49.5176619,10.9930906:49.5161809,10.9920807:49.4932669,11.0002943:49.4784674,11.0080655","[287851082, 304607881, 304607871, 1530295101, 26583544, 21317643, 1583881888, 20946726, 1598684558, 21179539, 2579448523, 2263294046, 4945589121, 2587366200, 301449081, 21179540, 30954578, 20946725, 12977739]","[287851082, 1530295101, 21317643, 20946726, 21179539, 2263294046, 301449081, 30954578, 12977739]"
49.4515995,11.0380166,49.3511849,11.2012701,54404.419000000016,"49.4515995,11.0380166:49.4536326,11.0331609:49.467852,11.0161623:49.4848548,11.003838:49.4974964,10.9988183:49.5205178,10.9921461:49.5435334,10.993089:49.5555852,10.9927339:49.5580747,10.9995256:49.5357796,11.0393095:49.498342,11.1379894:49.4758318,11.1782053:49.4702007,11.1850823:49.4482555,11.2340604:49.4213683,11.205067:49.4033143,11.1958958:49.3985188,11.1978891:49.3938059,11.1896362:49.3908937,11.1642533:49.3812452,11.1415995:49.3802802,11.1400391:49.3781948,11.1368377:49.3773228,11.1355121:49.3770259,11.1371531:49.3750418,11.1414343:49.3741597,11.146709:49.3728752,11.1549189:49.3678357,11.1750419:49.364962,11.1953869:49.3511849,11.2012701","[287851082, 304607881, 304607871, 1530295101, 26583544, 21317643, 1583881888, 20946726, 1598684558, 21179539, 2579448523, 12977721, 20946687, 2102125977, 36814048, 252156283, 4620336490, 7431110, 7431111, 83813026, 14670734, 584740, 18327531, 5890549, 40790404, 71756130, 2718171, 5905100, 26869408, 26869411, 584775, 5905109, 5906699, 28293564, 254018913, 1552821031, 2800473487, 248217699, 248217700, 248217701, 248217715, 248217705, 1486127410, 21263869, 248217731, 15848373, 1538874373, 1538874081, 255374620, 15848366, 15848356, 26609271]","[287851082, 1530295101, 21317643, 20946726, 21179539, 12977721, 2102125977, 252156283, 4620336490, 7431111, 584740, 5890549, 71756130, 5905100, 26869411, 5905109, 28293564, 254018913, 2800473487, 248217700, 248217701, 248217715, 248217705, 21263869, 248217731, 15848373, 1538874081, 255374620, 15848356, 26609271]"
49.4515995,11.0380166,50.4236306,10.3543678,170860.047,"49.4515995,11.0380166:49.4536326,11.0331609:49.467852,11.0161623:49.4848548,11.003838:49.4974964,10.9988183:49.5205178,10.9921461:49.5435334,10.993089:49.5631212,10.9916938:49.5644326,10.9915415:49.5847528,10.9887733:49.5967888,10.9982881:49.6079717,10.9985763:49.6392021,11.0135293:49.6780408,11.0511444:49.698759,11.0620891:49.7388229,11.054456:49.797035,11.0232088:49.8227123,11.0094911:49.880076,10.9482347:49.9030889,10.9461757:49.9122473,10.9396906:49.9203896,10.9298479:49.9278103,10.9183066:49.9297493,10.9188413:49.9276406,10.9136063:49.9229934,10.8993415:49.9211152,10.8756011:49.9180215,10.8609308:49.9315186,10.7804701:49.9779218,10.6725915:49.9767024,10.6134203:49.9786742,10.5586165:50.0032573,10.4318396:50.0029111,10.4175942:50.0222427,10.3226285:50.0298244,10.2639761:50.0246975,10.2385263:50.0239993,10.2353436:50.0226604,10.2193638:50.0213073,10.1896777:50.0204082,10.1614564:50.0618215,10.1497476:50.0908954,10.1573712:50.1423237,10.1544528:50.2005072,10.2169275:50.2421022,10.2176131:50.2608285,10.21889:50.330604,10.2922579:50.4141216,10.3342237:50.4236306,10.3543678","[287851082, 304607881, 304607871, 1530295101, 26583544, 21317643, 1583881888, 20946726, 1598684558, 21179539, 2579448523, 12977721, 20946687, 2102125977, 36814048, 91801082, 7424820, 13034719, 10786547, 7425250, 91801021, 7425254, 91801063, 243782276, 15223882, 331788946, 305818077, 25736247, 124438685, 258941445, 17282892, 331492257, 10787004, 17282066, 17282062, 331484247, 17282024, 292788635, 331104931, 31949215, 341743702, 10787352, 249788321, 21525766, 31497826, 12452885, 281735439, 281735438, 281735437, 197470623, 197470605, 331099957, 331099382, 21543826, 12455248, 31949788, 349907111, 90476733, 197507424, 1578104267, 81319667, 12455138, 31997430, 223631670, 316084728, 316084534, 12455112, 197646433, 250558315, 197756756, 33248213, 33249237, 33249225, 21388146, 33249234, 12454974, 334732163, 60647126, 250564721, 12454966, 2118854915, 32925554, 631811587, 287457885, 254014135, 32925578, 457135231, 32925808, 1668555499, 1668555514, 2334453378, 258509162, 1668555559, 249238201, 69316506, 247092486, 1668555957, 26559513, 2334443135]","[287851082, 1530295101, 21317643, 20946726, 21179539, 12977721, 2102125977, 91801082, 7424820, 10786547, 91801021, 91801063, 15223882, 305818077, 124438685, 17282892, 10787004, 17282062, 17282024, 331104931, 341743702, 249788321, 31497826, 281735439, 281735437, 197470605, 331099382, 12455248, 349907111, 197507424, 81319667, 31997430, 316084728, 12455112, 250558315, 33248213, 33249225, 33249234, 334732163, 250564721, 2118854915, 631811587, 254014135, 457135231, 1668555499, 2334453378, 1668555559, 69316506, 1668555957, 2334443135]"
49.4515995,11.0380166,50.020587,11.4134333,127084.626,"49.4515995,11.0380166:49.4536326,11.0331609:49.467852,11.0161623:49.4848548,11.003838:49.4974964,10.9988183:49.5205178,10.9921461:49.5435334,10.993089:49.5555852,10.9927339:49.5580747,10.9995256:49.5357796,11.0393095:49.498342,11.1379894:49.4758318,11.1782053:49.4702007,11.1850823:49.4588873,11.2429519:49.4581718,11.244736:49.4616876,11.2469455:49.4643844,11.2493376:49.4986166,11.2844686:49.517748,11.3062952:49.5521153,11.3228733:49.5657325,11.3298493:49.6215693,11.4094451:49.6480112,11.4371992:49.6662677,11.468552:49.7051629,11.467133:49.7328292,11.5136208:49.7517268,11.5110547:49.8294748,11.4997168:49.8960794,11.6010063:49.9306082,11.6026528:49.9644854,11.6053862:50.0155978,11.6057326:50.0171531,11.6050886:50.0219333,11.6055979:50.0261064,11.5974501:50.0392201,11.4913166:50.0318859,11.4698042:50.020587,11.4134333","[287851082, 304607881, 304607871, 1530295101, 26583544, 21317643, 1583881888, 20946726, 1598684558, 21179539, 2579448523, 12977721, 20946687, 2102125977, 36814048, 252156283, 4620336490, 7431110, 7431111, 83813026, 14670734, 584740, 18327531, 5890549, 40790404, 71756130, 2718171, 31906475, 447750138, 447750149, 254000752, 254000748, 250043371, 250043354, 2802833984, 12249790, 305789414, 305790441, 1550982726, 97620337, 306270069, 2599851142, 16536786, 256915832, 251478919, 251478906, 97674896, 97674892, 256918018, 2385433, 1576877415, 1575448307, 142745591, 1448542303, 427507958, 427507735, 82737654, 21543675, 59822486, 256936302, 20914674, 196393112, 31091156, 21612752, 21609300, 21610275, 128341414, 237699480, 237699517, 344902381]","[287851082, 1530295101, 21317643, 20946726, 21179539, 12977721, 2102125977, 252156283, 4620336490, 7431111, 584740, 5890549, 71756130, 447750138, 447750149, 254000752, 254000748, 250043354, 12249790, 305790441, 97620337, 2599851142, 256915832, 251478906, 97674892, 2385433, 1575448307, 1448542303, 427507735, 21543675, 256936302, 196393112, 31091156, 21612752, 21609300, 128341414, 237699517, 344902381]"
49.4515995,11.0380166,47.6092809,12.1993041,285810.84600000014,"49.4515995,11.0380166:49.4536326,11.0331609:49.467852,11.0161623:49.4848548,11.003838:49.4974964,10.9988183:49.5205178,10.9921461:49.5435334,10.993089:49.5555852,10.9927339:49.5580747,10.9995256:49.5357796,11.0393095:49.498342,11.1379894:49.4758318,11.1782053:49.4702007,11.1850823:49.4482555,11.2340604:49.4213683,11.205067:49.4033143,11.1958958:49.3909927,11.2017403:49.3526065,11.2034523:49.3464506,11.2036468:49.2502362,11.2160124:49.2164998,11.2269747:49.1652313,11.2630881:49.1280384,11.2729082:49.0431954,11.3441631:49.0419993,11.3491302:48.9994484,11.3661699:48.9499155,11.433023:48.9284902,11.4641065:48.8351022,11.4707027:48.8128718,11.466163:48.7733711,11.460867:48.7689917,11.4604234:48.7519426,11.4574244:48.7071822,11.4862665:48.6792618,11.5020574:48.6458835,11.5161459:48.6098322,11.5435101:48.5798287,11.5903825:48.5551882,11.5888601:48.515388,11.582811:48.5053494,11.5887507:48.462667,11.5891706:48.4261707,11.5893112:48.3782986,11.5963911:48.3327499,11.6116492:48.3098463,11.624788:48.2975179,11.6321255:48.2744856,11.6428721:48.2643382,11.6462918:48.2460222,11.6416597:48.2134077,11.6420314:48.1914556,11.7005037:48.1790795,11.7279089:48.1650598,11.7425345:48.1387184,11.7584792:48.1204823,11.7581588:48.1084317,11.7548489:48.0648807,11.7129525:48.0409954,11.6812664:48.009239,11.6682768:47.9958859,11.6774455:47.9782064,11.6842731:47.940624,11.7017489:47.9031501,11.7195205:47.8926096,11.7283621:47.8656702,11.7949496:47.8447202,11.8675464:47.8304514,11.9082892:47.8251201,11.9211466:47.8217811,11.9822521:47.8202778,12.0149515:47.8136528,12.0705973:47.8065318,12.0943627:47.7588272,12.1085477:47.7365367,12.1289583:47.7318817,12.1324551:47.710825,12.1511214:47.7000557,12.1605008:47.6826792,12.16566:47.644341,12.1907188:47.6207696,12.201891:47.6190414,12.202086:47.6150056,12.202088:47.6134549,12.2018731:47.6092809,12.1993041","[287851082, 304607881, 304607871, 1530295101, 26583544, 21317643, 1583881888, 20946726, 1598684558, 21179539, 2579448523, 12977721, 20946687, 2102125977, 36814048, 252156283, 4620336490, 7431110, 7431111, 83813026, 14670734, 584740, 18327531, 5890549, 40790404, 71756130, 2718171, 5905100, 26869408, 26869411, 584775, 5905109, 5906699, 584253, 747044454, 747044287, 5913535, 3779207414, 29747075, 250966173, 301748620, 584812, 1618827055, 581314, 5919086, 584833, 2240116127, 581350, 20968154, 584861, 584882, 344999516, 581398, 21509198, 277793706, 2383347, 270785590, 270785600, 26869438, 139570, 139545, 7437618, 2363191326, 255885778, 139533, 139534, 334278260, 139514, 21532629, 89176842, 89176851, 20921014, 1626295988, 89183982, 487651045, 3316981454, 3316981676, 3682196488, 139407, 293536959, 251820756, 119803319, 21518736, 21646524, 21646526, 17205380, 3783057670, 258198010, 258198026, 260972524, 260972561, 256632268, 7438440, 13888745, 540181, 540185, 213565742, 1677677304, 540187, 21495115, 17197477, 540203, 1590077889, 1423221465, 1423221536, 375729, 1581762671, 375734, 18277418, 375764, 375772, 18033999, 18034001, 1572998454, 375781, 375809, 2041194, 375834, 21493515, 375839, 147159, 280800369, 280802170, 268575608, 268576289, 268576523, 268576527, 154783, 70450102, 154793, 13446839, 154830, 154831, 268582171, 154883, 155434, 33960718, 70403695, 70403700, 2923462918, 268585856, 13447530, 155492, 2313406234, 1480198752, 155528, 21527268, 60478605, 61082727, 155618, 32259765, 736131530, 155624, 761342847, 761342848, 758808198, 155844, 762682449, 762682459, 36828284, 193881223, 2040323, 193894294, 193894365, 193894302, 1578405106, 107301794]","[287851082, 1530295101, 21317643, 20946726, 21179539, 12977721, 2102125977, 252156283, 4620336490, 7431111, 584740, 5890549, 71756130, 5905100, 26869411, 5905109, 584253, 747044287, 3779207414, 250966173, 584812, 581314, 584833, 581350, 584861, 344999516, 21509198, 2383347, 270785600, 139570, 7437618, 255885778, 139534, 21532629, 89176851, 1626295988, 487651045, 3316981676, 139407, 251820756, 21518736, 21646526, 3783057670, 258198026, 260972561, 7438440, 540181, 213565742, 540187, 17197477, 1590077889, 1423221536, 1581762671, 18277418, 375772, 18034001, 375781, 2041194, 21493515, 147159, 280802170, 268576289, 268576527, 70450102, 13446839, 154831, 154883, 33960718, 70403700, 268585856, 155492, 1480198752, 21527268, 61082727, 32259765, 155624, 761342848, 155844, 762682459, 193881223, 193894294, 193894365, 193894302, 1578405106, 107301794]"
